N_POINTS,CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,pressure,PRES_ERROR,PRES_QC,salinity,PSAL_ERROR,PSAL_QC,temperature,TEMP_ERROR,TEMP_QC,TIME_QC,latitude,longitude,date,region
11343,34,D,A,6902747,1,938.0,2.4,1,34.62541,0.01,1,4.896,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11344,34,D,A,6902747,1,964.0,2.4,1,34.6414,0.01,1,4.851,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11345,34,D,A,6902747,1,988.0,2.4,1,34.6614,0.01,1,4.848,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11346,34,D,A,6902747,1,1012.0,2.4,1,34.67139,0.01,1,4.834,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11347,34,D,A,6902747,1,1037.0,2.4,1,34.68839,0.01,1,4.822,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11348,34,D,A,6902747,1,1063.0,2.4,1,34.70737,0.01,1,4.813,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11349,34,D,A,6902747,1,1088.0,2.4,1,34.74037,0.01,1,4.834,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11350,34,D,A,6902747,1,1113.0,2.4,1,34.77335,0.01,1,4.853,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11351,34,D,A,6902747,1,1138.0,2.4,1,34.78836,0.01,1,4.818,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11352,34,D,A,6902747,1,1163.0,2.4,1,34.80734,0.01,1,4.804,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11353,34,D,A,6902747,1,1188.0,2.4,1,34.83033,0.01,1,4.777,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11354,34,D,A,6902747,1,1213.0,2.4,1,34.85233,0.01,1,4.755,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11355,34,D,A,6902747,1,1238.0,2.4,1,34.87032,0.01,1,4.723,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11356,34,D,A,6902747,1,1263.0,2.4,1,34.89033,0.01,1,4.689,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11357,34,D,A,6902747,1,1288.0,2.4,1,34.90231,0.01,1,4.668,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11358,34,D,A,6902747,1,1313.0,2.4,1,34.90931,0.01,1,4.659,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11359,34,D,A,6902747,1,1338.0,2.4,1,34.92531,0.01,1,4.642,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11360,34,D,A,6902747,1,1362.0,2.4,1,34.9393,0.01,1,4.606,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11361,34,D,A,6902747,1,1388.0,2.4,1,34.93831,0.01,1,4.557,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11362,34,D,A,6902747,1,1413.0,2.4,1,34.94832,0.01,1,4.534,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11363,34,D,A,6902747,1,1438.0,2.4,1,34.95831,0.01,1,4.514,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11364,34,D,A,6902747,1,1463.0,2.4,1,34.96531,0.01,1,4.456,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11365,34,D,A,6902747,1,1488.0,2.4,1,34.9713,0.01,1,4.4,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11366,34,D,A,6902747,1,1513.0,2.4,1,34.97431,0.01,1,4.356,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11367,34,D,A,6902747,1,1538.0,2.4,1,34.9763,0.01,1,4.291,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11368,34,D,A,6902747,1,1564.0,2.4,1,34.9783,0.01,1,4.225,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11369,34,D,A,6902747,1,1588.0,2.4,1,34.9793,0.01,1,4.145,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11370,34,D,A,6902747,1,1613.0,2.4,1,34.9803,0.01,1,4.089,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11371,34,D,A,6902747,1,1638.0,2.4,1,34.9813,0.01,1,4.06,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11372,34,D,A,6902747,1,1663.0,2.4,1,34.9813,0.01,1,4.029,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11373,34,D,A,6902747,1,1688.0,2.4,1,34.98029,0.01,1,3.974,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11374,34,D,A,6902747,1,1713.0,2.4,1,34.97831,0.01,1,3.931,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11375,34,D,A,6902747,1,1738.0,2.4,1,34.9783,0.01,1,3.905,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11376,34,D,A,6902747,1,1763.0,2.4,1,34.9773,0.01,1,3.875,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11377,34,D,A,6902747,1,1788.0,2.4,1,34.97729,0.01,1,3.845,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11378,34,D,A,6902747,1,1813.0,2.4,1,34.97729,0.01,1,3.83,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11379,34,D,A,6902747,1,1838.0,2.4,1,34.9753,0.01,1,3.797,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11380,34,D,A,6902747,1,1863.0,2.4,1,34.97331,0.01,1,3.767,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11381,34,D,A,6902747,1,1888.0,2.4,1,34.97231,0.01,1,3.732,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11382,34,D,A,6902747,1,1913.0,2.4,1,34.97131,0.01,1,3.697,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11383,34,D,A,6902747,1,1938.0,2.4,1,34.9703,0.01,1,3.66,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11384,34,D,A,6902747,1,1964.0,2.4,1,34.96732,0.01,1,3.609,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11385,34,D,A,6902747,1,1984.0,2.4,1,34.96632,0.01,1,3.565,0.002,1,1,4.835,-31.687999999999988,2018-10-26 17:00:00,Indian Ocean
11386,74,D,A,6902746,1,3.0,2.4,1,34.515,0.0104,1,28.625,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11387,74,D,A,6902746,1,4.0,2.4,1,34.516,0.0104,1,28.621,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11388,74,D,A,6902746,1,5.0,2.4,1,34.515,0.0104,1,28.624,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11389,74,D,A,6902746,1,6.0,2.4,1,34.514,0.01038,1,28.622,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11390,74,D,A,6902746,1,7.0,2.4,1,34.513,0.01039,1,28.623,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11391,74,D,A,6902746,1,8.0,2.4,1,34.511,0.01038,1,28.624,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11392,74,D,A,6902746,1,9.0,2.4,1,34.513,0.01038,1,28.621,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11393,74,D,A,6902746,1,10.0,2.4,1,34.512,0.01039,1,28.624,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11394,74,D,A,6902746,1,15.0,2.4,1,34.514,0.01039,1,28.627,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11395,74,D,A,6902746,1,26.0,2.4,1,34.522,0.01038,1,28.642,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11396,74,D,A,6902746,1,36.0,2.4,1,34.559,0.0104,1,28.657,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11397,74,D,A,6902746,1,45.0,2.4,1,35.113,0.01058,1,28.45,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11398,74,D,A,6902746,1,55.0,2.4,1,36.147,0.0109,1,27.467,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11399,74,D,A,6902746,1,65.0,2.4,1,36.646,0.01105,1,26.404,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11400,74,D,A,6902746,1,75.0,2.4,1,36.89,0.01113,1,25.836,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11401,74,D,A,6902746,1,85.0,2.4,1,37.122,0.0112,1,25.167,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11402,74,D,A,6902746,1,95.0,2.4,1,37.227,0.01123,1,25.056,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11403,74,D,A,6902746,1,105.0,2.4,1,37.218,0.01123,1,24.696,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11404,74,D,A,6902746,1,115.0,2.4,1,37.211,0.01122,1,24.28,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11405,74,D,A,6902746,1,125.0,2.4,1,37.266,0.01124,1,24.31,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11406,74,D,A,6902746,1,135.0,2.4,1,37.181,0.01121,1,23.693,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11407,74,D,A,6902746,1,145.0,2.4,1,37.154,0.0112,1,23.479,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11408,74,D,A,6902746,1,155.0,2.4,1,37.139,0.01119,1,23.094,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11409,74,D,A,6902746,1,165.0,2.4,1,37.099,0.01117,1,22.531,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11410,74,D,A,6902746,1,176.0,2.4,1,37.019,0.01114,1,21.798,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11411,74,D,A,6902746,1,185.0,2.4,1,36.913,0.01111,1,21.157,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11412,74,D,A,6902746,1,196.0,2.4,1,36.866,0.01109,1,20.795,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11413,74,D,A,6902746,1,205.0,2.4,1,36.868,0.01109,1,20.733,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11414,74,D,A,6902746,1,215.0,2.4,1,36.779,0.01105,1,20.019,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11415,74,D,A,6902746,1,225.0,2.4,1,36.684,0.01102,1,19.399,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11416,74,D,A,6902746,1,236.0,2.4,1,36.592,0.011,1,18.846,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11417,74,D,A,6902746,1,245.0,2.4,1,36.553,0.01097,1,18.487,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11418,74,D,A,6902746,1,255.0,2.4,1,36.545,0.01098,1,18.202,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11419,74,D,A,6902746,1,265.0,2.4,1,36.534,0.01097,1,18.148,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11420,74,D,A,6902746,1,276.0,2.4,1,36.467,0.01094,1,17.733,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11421,74,D,A,6902746,1,286.0,2.4,1,36.439,0.01094,1,17.613,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11422,74,D,A,6902746,1,296.0,2.4,1,36.411,0.01092,1,17.515,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11423,74,D,A,6902746,1,306.0,2.4,1,36.302,0.01088,1,17.001,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11424,74,D,A,6902746,1,316.0,2.4,1,36.227,0.01086,1,16.601,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11425,74,D,A,6902746,1,326.0,2.4,1,36.103,0.01081,1,15.906,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11426,74,D,A,6902746,1,336.0,2.4,1,36.135,0.01081,1,15.806,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11427,74,D,A,6902746,1,345.0,2.4,1,36.02,0.01079,1,15.329,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11428,74,D,A,6902746,1,363.0,2.4,1,35.98,0.01078,1,14.971,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11429,74,D,A,6902746,1,388.0,2.4,1,35.891,0.01073,1,14.253,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11430,74,D,A,6902746,1,413.0,2.4,1,35.789,0.0107,1,13.584,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11431,74,D,A,6902746,1,438.0,2.4,1,35.7,0.01067,1,13.155,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11432,74,D,A,6902746,1,463.0,2.4,1,35.535,0.0106,1,12.22,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11433,74,D,A,6902746,1,488.0,2.4,1,35.307,0.01053,1,11.06,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11434,74,D,A,6902746,1,513.0,2.4,1,35.156,0.01048,1,10.155,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11435,74,D,A,6902746,1,539.0,2.4,1,35.084,0.01046,1,9.646,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11436,74,D,A,6902746,1,563.0,2.4,1,35.215,0.01049,1,10.063,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11437,74,D,A,6902746,1,588.0,2.4,1,35.177,0.01048,1,9.775,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11438,74,D,A,6902746,1,612.0,2.4,1,35.131,0.01047,1,9.44,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11439,74,D,A,6902746,1,637.0,2.4,1,35.103,0.01044,1,9.194,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11440,74,D,A,6902746,1,663.0,2.4,1,35.078,0.01044,1,8.75,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11441,74,D,A,6902746,1,688.0,2.4,1,35.011,0.01042,1,8.35,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11442,74,D,A,6902746,1,705.0,2.4,1,34.966,0.0104,1,8.097,0.002,1,1,16.779,-61.821000000000026,2018-11-05 07:22:00,Indian Ocean
11443,35,D,A,6902747,1,3.0,2.4,1,35.8528,0.01,1,28.641,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11444,35,D,A,6902747,1,4.0,2.4,1,35.85179,0.01,1,28.621,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11445,35,D,A,6902747,1,5.0,2.4,1,35.85379,0.01,1,28.61,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11446,35,D,A,6902747,1,6.0,2.4,1,35.85279,0.01,1,28.6,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11447,35,D,A,6902747,1,7.0,2.4,1,35.85379,0.01,1,28.591,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11448,35,D,A,6902747,1,8.0,2.4,1,35.85279,0.01,1,28.583,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11449,35,D,A,6902747,1,9.0,2.4,1,35.85479,0.01,1,28.577,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11450,35,D,A,6902747,1,10.0,2.4,1,35.8548,0.01,1,28.574,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11451,35,D,A,6902747,1,15.0,2.4,1,35.85378,0.01,1,28.562,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11452,35,D,A,6902747,1,25.0,2.4,1,35.90876,0.01,1,28.544,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11453,35,D,A,6902747,1,36.0,2.4,1,36.13469,0.01,1,28.471,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11454,35,D,A,6902747,1,45.0,2.4,1,36.15967,0.01,1,28.355,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11455,35,D,A,6902747,1,55.0,2.4,1,36.18767,0.01,1,28.262,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11456,35,D,A,6902747,1,65.0,2.4,1,36.23165,0.01,1,27.853,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11457,35,D,A,6902747,1,76.0,2.4,1,36.26864,0.01,1,27.453,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11458,35,D,A,6902747,1,85.0,2.4,1,36.28464,0.01,1,26.326,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11459,35,D,A,6902747,1,95.0,2.4,1,36.25267,0.01,1,23.334,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11460,35,D,A,6902747,1,106.0,2.4,1,36.12974,0.01,1,21.134,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11461,35,D,A,6902747,1,115.0,2.4,1,35.87984,0.01,1,17.925,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11462,35,D,A,6902747,1,125.0,2.4,1,35.58297,0.01,1,15.215,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11463,35,D,A,6902747,1,135.0,2.4,1,35.50101,0.01,1,14.496,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11464,35,D,A,6902747,1,145.0,2.4,1,35.45403,0.01,1,14.123,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11465,35,D,A,6902747,1,155.0,2.4,1,35.42304,0.01,1,13.885,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11466,35,D,A,6902747,1,166.0,2.4,1,35.39706,0.01,1,13.69,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11467,35,D,A,6902747,1,175.0,2.4,1,35.35206,0.01,1,13.332,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11468,35,D,A,6902747,1,185.0,2.4,1,35.32608,0.01,1,13.173,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11469,35,D,A,6902747,1,195.0,2.4,1,35.2871,0.01,1,12.869,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11470,35,D,A,6902747,1,213.0,2.4,1,35.25911,0.01,1,12.679,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11471,35,D,A,6902747,1,238.0,2.4,1,35.21413,0.01,1,12.333,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11472,35,D,A,6902747,1,263.0,2.4,1,35.17114,0.01,1,11.937,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11473,35,D,A,6902747,1,288.0,2.4,1,35.08717,0.01,1,11.216,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11474,35,D,A,6902747,1,314.0,2.4,1,35.02521,0.01,1,10.651,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11475,35,D,A,6902747,1,338.0,2.4,1,34.97922,0.01,1,10.193,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11476,35,D,A,6902747,1,363.0,2.4,1,34.92325,0.01,1,9.636,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11477,35,D,A,6902747,1,388.0,2.4,1,34.87428,0.01,1,9.165,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11478,35,D,A,6902747,1,413.0,2.4,1,34.81829,0.01,1,8.619,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11479,35,D,A,6902747,1,438.0,2.4,1,34.77431,0.01,1,8.213,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11480,35,D,A,6902747,1,463.0,2.4,1,34.73734,0.01,1,7.871,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11481,35,D,A,6902747,1,488.0,2.4,1,34.70334,0.01,1,7.543,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11482,35,D,A,6902747,1,513.0,2.4,1,34.69336,0.01,1,7.41,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11483,35,D,A,6902747,1,538.0,2.4,1,34.67736,0.01,1,7.21,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11484,35,D,A,6902747,1,563.0,2.4,1,34.65636,0.01,1,6.962,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11485,35,D,A,6902747,1,588.0,2.4,1,34.63838,0.01,1,6.714,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11486,35,D,A,6902747,1,613.0,2.4,1,34.62538,0.01,1,6.523,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11487,35,D,A,6902747,1,639.0,2.4,1,34.61339,0.01,1,6.295,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11488,35,D,A,6902747,1,662.0,2.4,1,34.6034,0.01,1,6.074,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11489,35,D,A,6902747,1,688.0,2.4,1,34.59341,0.01,1,5.845,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11490,35,D,A,6902747,1,713.0,2.4,1,34.59141,0.01,1,5.701,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11491,35,D,A,6902747,1,739.0,2.4,1,34.57741,0.01,1,5.461,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11492,35,D,A,6902747,1,763.0,2.4,1,34.57043,0.01,1,5.278,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11493,35,D,A,6902747,1,788.0,2.4,1,34.56642,0.01,1,5.162,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11494,35,D,A,6902747,1,813.0,2.4,1,34.56742,0.01,1,5.058,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11495,35,D,A,6902747,1,838.0,2.4,1,34.57842,0.01,1,4.963,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11496,35,D,A,6902747,1,863.0,2.4,1,34.58741,0.01,1,4.939,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11497,35,D,A,6902747,1,888.0,2.4,1,34.59442,0.01,1,4.908,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11498,35,D,A,6902747,1,913.0,2.4,1,34.6144,0.01,1,4.888,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11499,35,D,A,6902747,1,938.0,2.4,1,34.6274,0.01,1,4.852,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11500,35,D,A,6902747,1,964.0,2.4,1,34.6444,0.01,1,4.832,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11501,35,D,A,6902747,1,988.0,2.4,1,34.66439,0.01,1,4.835,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11502,35,D,A,6902747,1,1013.0,2.4,1,34.68338,0.01,1,4.82,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11503,35,D,A,6902747,1,1038.0,2.4,1,34.70738,0.01,1,4.841,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11504,35,D,A,6902747,1,1063.0,2.4,1,34.74434,0.01,1,4.845,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11505,35,D,A,6902747,1,1088.0,2.4,1,34.75935,0.01,1,4.838,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11506,35,D,A,6902747,1,1113.0,2.4,1,34.78635,0.01,1,4.812,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11507,35,D,A,6902747,1,1138.0,2.4,1,34.81234,0.01,1,4.809,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11508,35,D,A,6902747,1,1164.0,2.4,1,34.83234,0.01,1,4.78,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11509,35,D,A,6902747,1,1188.0,2.4,1,34.84933,0.01,1,4.747,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
11510,35,D,A,6902747,1,1213.0,2.4,1,34.87132,0.01,1,4.735,0.002,1,1,4.705,-31.250999999999976,2018-11-05 17:11:00,Indian Ocean
